voice_id,name,preview_url,owner_id,permission_on_resource,is_legacy,is_mixed,accent,description,age,gender,category,language,descriptive
2zRM7PkgwBPiau2jvVXc,Monika Sogam,https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/2zRM7PkgwBPiau2jvVXc/NcEOQ9awTZvgwUoqtmU9.mp3,,admin,False,False,indian,,young,female,social_media,en,pleasant
31MyQ4jYE2SxOOwnPVBL,Adam - deep voice Australian,https://storage.googleapis.com/eleven-public-prod/DG3GjB2XYrOghkO1ARV4Am9sjon1/voices/qp7Ophkwzh2x9fLGg56D/62cb168e-b8d6-4648-a114-d913e63d94bb.mp3,,admin,False,False,australian,,young,neutral,entertainment_tv,,robotic
34C8Qov569ns8GLOnhy0,Miranda - Calm & Clear,https://storage.googleapis.com/eleven-public-prod/Q7eBMV8DiUP2WoGZklHaKan9Oph1/voices/CWFHAwg0z0yvlT6DYowH/3ee11184-2a67-4faa-99d2-d1d0a9d74b98.mp3,,admin,False,False,american,,middle_aged,female,entertainment_tv,,confident
3Br0bFDqWU8aZnXkM8RO,Mr Storyteller,https://storage.googleapis.com/eleven-public-prod/mEe3gl5IP8QLvRfv4ZQ59CRPWK53/voices/EbrsUc4q8LyghqDwO1NI/4c8e50d5-f13f-4c66-9e1e-819bfc0373ac.mp3,,admin,False,False,american,,old,male,narrative_story,,mature
3GmeFCE2IdNRW6w5B4dh,Micah,https://storage.googleapis.com/eleven-public-prod/oeVD1BA5IMVyNl99n29Q62qWN3m2/voices/GWQBzY5i1daqX538tmYZ/c9c6fd4f-7aec-49be-bd7a-7e16f1e14830.mp3,,admin,False,False,british,,old,male,social_media,,mature
3lChuqcq4ONNgu6CB9lV,Yasmine,https://storage.googleapis.com/eleven-public-prod/database/user/XytOS6Kn3EMWMsBIWm5mk5CpbK53/voices/3lChuqcq4ONNgu6CB9lV/PNHkzEtjHUeuHeTA6RAn.mp3,,admin,False,False,american,,middle_aged,female,conversational,en,soft
41Bq9vhlOzGMVHRIEQpN,Kathy,https://storage.googleapis.com/eleven-public-prod/hQUjuilqoPZmcxuPhS2ICdVngvz1/voices/5xXs4PF9ew1MRp1Ey3lt/91439d9b-8344-4251-9655-0c9af0057a0a.mp3,,admin,False,False,british,,old,female,narrative_story,,meditative
4CrZuIW9am7gYAxgo2Af,Shelley - Clear and confident British female,https://storage.googleapis.com/eleven-public-prod/database/user/amWos2WP7hRs0yPBtA0OwjuzHAH2/voices/4CrZuIW9am7gYAxgo2Af/BmxIOtnc1rSPauxfsVei.mp3,,admin,False,False,british,,young,female,informative_educational,en,crisp
4IZw3S2dGD6vuFlUwjNb,Mary Agnus- Bedtime Storyteller ,https://storage.googleapis.com/eleven-public-prod/lZwuGoST8hSkpDj4RkkAjULEXNk1/voices/xvJ4s2ai1gMSHMX6ezee/87ac5174-e4ba-432d-bcd8-4137e807d524.mp3,,admin,False,False,british,,old,female,narrative_story,,casual
4RUaUFNyyz6tXA9dzfJX,Maxwell - deep and dramatic,https://storage.googleapis.com/eleven-public-prod/UO3iqFrpFmdoj482vAhP1srkTpE2/voices/kvYgSg8XsPZR6yKdtRbS/a7db17ae-b703-4aa7-8326-c576c6615cec.mp3,,admin,False,False,american,,old,male,narrative_story,,deep
4s0aKtgoqjCIGGDOrzR6,"Dorothy - Graceful, Wise, and Warm",https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/IGTHGcpKolOGcaYmL2cj/d0284caf-18de-4f61-8889-8662123f7f6e.mp3,,admin,False,False,british,,old,female,narrative_story,,wise
4zAROmOfYNRqLsB5lFaF,Gerhard Bakker,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/5jnKgZe6Wrwtu8MwKtnF/ede94185-f174-45c7-9016-f54190a536eb.mp3,,admin,False,False,american,,old,male,,,confident
5HuFhTDIKwL0cGenPHbW,"Brittney Hart - Male Child - Youthful, Raspy, Cute & Excitable ",https://storage.googleapis.com/eleven-public-prod/database/user/glklRmLoFeWZciiTRthKn6JAIwp1/voices/5HuFhTDIKwL0cGenPHbW/ib9Pc6rXHUjQZEqVQQBL.mp3,,admin,False,False,american,,young,male,characters_animation,en,childish
5hFm43Ke8BL3MOkueNqW,Mandy B - informative & friendly,https://storage.googleapis.com/eleven-public-prod/tmXxAiEHLkT6Qq90rlO9WA3l4i22/voices/5hFm43Ke8BL3MOkueNqW/c8d95f65-0770-45b3-8f47-d3c9f5e6b951.mp3,,admin,False,False,american,,middle_aged,female,informative_educational,en,professional
5l5f8iK3YPeGga21rQIX,Adeline,https://storage.googleapis.com/eleven-public-prod/database/user/9UBBK2XPxwf3pfUgLM9533mhq2n1/voices/5l5f8iK3YPeGga21rQIX/IWGwBNrRKUNn0fVDInY5.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,
5uUPmKaMTj8iOnm6Mb9s,"Gulab - Mature, Narrative Voice",https://storage.googleapis.com/eleven-public-prod/custom/voices/5uUPmKaMTj8iOnm6Mb9s/lPhGMoEQH277Ffri8Kxy.mp3,,admin,False,False,indian,,middle_aged,female,conversational,en,professional
5yILjDb8nNabml6pQhwj,Ron ,https://storage.googleapis.com/eleven-public-prod/custom/voices/5yILjDb8nNabml6pQhwj/IgMC0e859tWWfYKDC5Jj.mp3,,admin,False,False,american,,middle_aged,male,advertisement,en,professional
64ecqLOZAfSy3Laalivk,Rayan,https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/BzmS47m5BBDKC0I02Jq2/f30551d4-73af-4171-ac38-56a194b6cad5.mp3,,admin,False,False,american,,old,female,entertainment_tv,,confident
6BZyx2XekeeXOkTVn8un,Naina - Sophisticated Indian Girl,https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/6BZyx2XekeeXOkTVn8un/FEExjaztqSh7mVsuDSlR.mp3,,admin,False,False,indian,,young,female,conversational,en,upbeat
6EW6z8IiJRtePnNUNPKW,"Bill Oxley - Clear, informative, mature, forthright and understandable",https://storage.googleapis.com/eleven-public-prod/custom/voices/6EW6z8IiJRtePnNUNPKW/ho5rMbjorXpr93o0uK1r.mp3,,admin,False,False,american,,old,male,informative_educational,,calm
6SpBxRJyOVx3uuUeJiMQ,Jenny,https://storage.googleapis.com/eleven-public-prod/lW2YzHJa1eOZXqscTYeTrHhR1VI3/voices/k9tfrJwHIOEFSLhjCWd5/2002fb60-10fd-4f45-8532-65f0e82a58e0.mp3,,admin,False,False,british,,old,female,entertainment_tv,,formal
77aEIu0qStu8Jwv1EdhX,Ayinde - young British Nigerian,https://storage.googleapis.com/eleven-public-prod/custom/voices/77aEIu0qStu8Jwv1EdhX/BjPNTxq3tF3kN28LicNy.mp3,,admin,False,False,nigerian,,young,male,social_media,en,chill
7NfyS4zRmErUQwYUziV7,Oswald - intelligent professor,https://storage.googleapis.com/eleven-public-prod/PwchIPg9gUdD5yetagQ0qk3E0gv2/voices/u9krpw4IqW8A8YKLvhYX/fd5493ad-5923-48fc-9242-a3090c51ebac.mp3,,admin,False,False,british,,old,male,informative_educational,,confident
7NsaqHdLuKNFvEfjpUno,Seer Morganna,https://storage.googleapis.com/eleven-public-prod/custom/voices/7NsaqHdLuKNFvEfjpUno/LyhT6nxqgbsw2z56SfVt.mp3,,admin,False,False,,,old,female,characters_animation,en,wise
7OGlwUeebxrGJDk0DHu0,"Preeti -- Husky, sophisticated confident",https://storage.googleapis.com/eleven-public-prod/LPSMwp0QPIPEu76c5UE6a2Tg6kU2/voices/jyT8jhJpDl8Qk8zKi8Bw/f2b522e0-df25-4211-8d5f-6147f7352431.mp3,,admin,False,False,indian,,old,female,characters_animation,,confident
7PunmjTbNHz1HFFFyUQK,Andrew - Old slow voice,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/pR27WPYvex77ewZOYyy0/533f49d1-75dd-4bb9-82b3-ec392d25494d.mp3,,admin,False,False,american,,old,male,,,calm
7b4rlmFa75lYaUpm7zLG,Peter - annoyingly pitchy and enforcing,https://storage.googleapis.com/eleven-public-prod/UwDtqCF44YaL77wxb8DVQlHT5Gp1/voices/zsNMOcmrTabwpAjDrvPG/9b9fe1a8-3406-4212-b868-f7168d606956.mp3,,admin,False,False,american,,old,male,characters_animation,,intense
7esoBRoMpcsAl4LHi6GE,2B Impression,https://storage.googleapis.com/eleven-public-prod/mM0iC3jIwUMdwhEGQUxyT7DCj0P2/voices/o5u4t8v6uI9MMAKhYXdC/eab8165b-2e20-40cf-9ff7-a42c380df580.mp3,,admin,False,False,american,,young,female,social_media,,upbeat
7fbQ7yJuEo56rYjrYaEh,John Doe - Intimate,https://storage.googleapis.com/eleven-public-prod/custom/voices/7fbQ7yJuEo56rYjrYaEh/6fgTpDxjGJqiV9bvPnsZ.mp3,,admin,False,False,american,,middle_aged,male,narrative_story,en,calm
7ktJCfz71Z44ppWOelh3,Kai Selekwa,https://storage.googleapis.com/eleven-public-prod/9ZdNL8d4WZTJlElUvZkCRQDhl102/voices/7ktJCfz71Z44ppWOelh3/6b82b67b-4400-4af3-8e9e-3cfad286e185.mp3,,admin,False,False,american,,young,male,characters_animation,en,confident
7ofxPukfu18HvkzXuYiO,Adam  - Newscaster,https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/FhoBN5AQXvK5vUxulkwL/81a051c0-8f4c-4fff-9623-5bc006a6c0a2.mp3,,admin,False,False,american,,old,male,,,formal
84Fal4DSXWfp7nJ8emqQ,Motivational Coach - Leader,https://storage.googleapis.com/eleven-public-prod/custom/voices/84Fal4DSXWfp7nJ8emqQ/cY8RJM5BQhNzEERHl9hq.mp3,,admin,False,False,american,,middle_aged,male,social_media,en,deep
8WTIHLtGxuvEPmRafCnW,Brenda,https://storage.googleapis.com/eleven-public-prod/ofJ3ST4rvZcJUjpc7t5B7gqcCz93/voices/4CA4WYmW7ZKs5QbGDH06/244ee98e-a42e-4b30-a5c6-cf6c9b4abe1c.mp3,,admin,False,False,american,,old,female,narrative_story,,meditative
8XhESKjZbAtZnSVRoT4Q,Terri,https://storage.googleapis.com/eleven-public-prod/KI49vYhSgygxHVkjNTjMnJEaS6H2/voices/KS6ulLuicBNxOTMQz19p/f4059bd6-9b99-4a7b-ac8a-f37bd2b88a22.mp3,,admin,False,False,american,,young,female,characters_animation,,grumpy
8ZqIgRNs3mYTYst8Lnyj,Smart Sara,https://storage.googleapis.com/eleven-public-prod/9Db7pWvpiZMs7YYnEIDSKtCRoIv1/voices/Zvx9NywaYxmwMRl6DF1n/3858870d-b8db-4901-9a4c-c9ee87ebe0fc.mp3,,admin,False,False,,,old,female,narrative_story,,serious
8evs5ht3sH7j6OuZDbBH,Jazzy,https://storage.googleapis.com/eleven-public-prod/ofJ3ST4rvZcJUjpc7t5B7gqcCz93/voices/5jK1ecLKIjpEjPVQW2Np/83eaef41-4034-4863-81c8-fdc87f49d095.mp3,,admin,False,False,american,,young,female,characters_animation,,casual
8j6yw61FZtc2652jCoek,Faheem Ahmed ,https://storage.googleapis.com/eleven-public-prod/database/user/Shsk7Ai5YmPamc1bGOE2uNOjTZw2/voices/8j6yw61FZtc2652jCoek/32f1c310-f075-4f0e-92be-6097f597219d.mp3,,admin,False,False,british,,middle_aged,male,social_media,en,upbeat
8opUN7sGOKbyojnjvNdl,Angela,https://storage.googleapis.com/eleven-public-prod/KI49vYhSgygxHVkjNTjMnJEaS6H2/voices/V8OwijRGPjSNuaZo64vg/6923fbb2-a713-4d42-a590-b8999b74f644.mp3,,admin,False,False,american,,middle_aged,female,conversational,,confident
9098bQ6BieCHtNXkvw1u,Clare - Peppy young product ambassador,https://storage.googleapis.com/eleven-public-prod/TGwM86H7VUV1Ih5PGMZswTkL5Qd2/voices/0NGXugMljUmHucPJGC6H/8a738224-ad4b-4dee-a7de-4474e7ad25c7.mp3,,admin,False,False,american,,young,female,advertisement,,hyped
9ACQ9XC0YzThgtV2AFmw,Clint - dark and intense,https://storage.googleapis.com/eleven-public-prod/y53gCUzCWyXUpljRMs3MpmcCDeF3/voices/W2cCQ9wxF3zlIhZjyYel/c25c86a3-4f29-44de-b79c-9036489c4abb.mp3,,admin,False,False,american,,old,male,,,calm
9EYrocZdRlWuP3em63zQ,Adam - old and knowing,https://storage.googleapis.com/eleven-public-prod/LvSXHphYoeODKggwaylgh7mx3Si2/voices/q2dj0njen8M5D11vad1P/7d56f2bd-4830-46aa-ab6d-fb72a808207d.mp3,,admin,False,False,british,,old,male,advertisement,,confident
9Ft9sm9dzvprPILZmLJl,Patrick International,https://storage.googleapis.com/eleven-public-prod/database/user/wJJvXY6NcPXqUshhgrZWYNpqhWC2/voices/9Ft9sm9dzvprPILZmLJl/r8hIj3z20ZajJ8djrHh0.mp3,,admin,False,False,australian,,middle_aged,male,informative_educational,en,confident
9GKaHL1TInd6XVaWLI9z,"Max - fast, friendly, and direct",https://storage.googleapis.com/eleven-public-prod/OiuaKWfN3ubutd1LwK8bJbpfgQI2/voices/p6iq9qGLHlyaickEF73l/b6ed6c11-a9dd-47fa-bb4f-f77bf33b94d0.mp3,,admin,False,False,american,,young,male,characters_animation,,gentle
9KAvCRK0DjoCN4e0wg2q,"Alexander - Deep, Calm and Authoritative",https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/TbNrDvTbEMByOAxzUwQv/0ca67d1c-9288-48ba-98d2-003c079566e5.mp3,,admin,False,False,american,,old,male,,,deep
9N8nIBnvZ0Hbs6qhIqpt,"Paul Henry Smith - gentle, patient, clear",https://storage.googleapis.com/eleven-public-prod/custom/voices/9N8nIBnvZ0Hbs6qhIqpt/90iGnTVznnprDQJt27gl.mp3,,admin,False,False,american,,middle_aged,male,informative_educational,en,calm
9NeDkkzDgsE5JcDAAGyB,Ronald Wang,https://storage.googleapis.com/eleven-public-prod/CW6dQ7nzn7YgtxWpNd02b9MWnjs2/voices/9NeDkkzDgsE5JcDAAGyB/4f3e09e0-2fcd-4961-b3da-5480c410f4a4.mp3,,admin,False,False,,,middle_aged,male,entertainment_tv,en,relaxed
9TwzC887zQyDD4yBthzD,Meera,https://storage.googleapis.com/eleven-public-prod/database/user/apiwwxzxOkbnkinjLhFNFWfbrnL2/voices/9TwzC887zQyDD4yBthzD/yfB1WlLvJDiStSkwbcCa.mp3,,admin,False,False,british,,middle_aged,female,conversational,en,professional
9XfYMbJVZqPHaQtYnTAO,Cody - Energetic Upbeat Educator,https://storage.googleapis.com/eleven-public-prod/database/user/T7bhqxLyENgRaSgfnqhPa6vPSID2/voices/9XfYMbJVZqPHaQtYnTAO/vTmGbR3nppV8ACLRG0AT.mp3,,admin,False,False,canadian,,young,male,informative_educational,en,excited
9tSYvFgZzSHgRBIKz1WY,Est 2,https://storage.googleapis.com/eleven-public-prod/b5hhUYzRnTN48rrcLhzf7xjDifJ3/voices/YkCxSAVzN6J7VXgYm7WN/76e51985-21ea-4c0a-abb9-35940aa85037.mp3,,admin,False,False,american,,old,male,characters_animation,,confident
9x3LCv1U6rJuU05dIEO3,Dan - Young British friendly voice,https://storage.googleapis.com/eleven-public-prod/custom/voices/9x3LCv1U6rJuU05dIEO3/WG179USTllEo3zGhvC87.mp3,,admin,False,False,british,,young,male,social_media,en,calm
9yzdeviXkFddZ4Oz8Mok,Lutz Laugh - Chuckling and Giggly,https://storage.googleapis.com/eleven-public-prod/custom/voices/9yzdeviXkFddZ4Oz8Mok/uip7HIrjnhVsdCoqjtes.mp3,,admin,False,False,american,,young,male,characters_animation,en,excited
9zWqOD76EiuBEvkKAGws,Lisa - High Pitch,https://storage.googleapis.com/eleven-public-prod/6i4UzJxvzbX0hDq9leLN4HySS1z1/voices/rcXB9Djxgq4sPFGE8KG4/f668bb7d-6804-4cb1-b4f8-1fe90faaee84.mp3,,admin,False,False,american,,young,female,conversational,,upbeat
A9UMdvrx8m2BcybSaLNK,Nora ,https://storage.googleapis.com/eleven-public-prod/JY9vKnZTPXQnDGirHlGqollDbXK2/voices/wlvYdFzBkPVIYW2RFRTK/d162a2d2-a9c2-4486-8eec-6d17a5200a0c.mp3,,admin,False,False,american,,old,female,narrative_story,,confident
AQ6yxtsTonfHLHY2zUcO,Todd - Universal Crossover,https://storage.googleapis.com/eleven-public-prod/custom/voices/AQ6yxtsTonfHLHY2zUcO/HP7LMJt0BmG93F55GEal.mp3,,admin,False,False,american,,middle_aged,male,advertisement,en,confident
AZR4KIwjmxfAMtVHBww9,"Sir Knight - Commanding, Regal, Sophisticated",https://storage.googleapis.com/eleven-public-prod/N3MQ50VvQrPiun0d74TFF2vEAEn1/voices/48ZiewqLeFJPVMUKI8qz/3b4786a0-ec13-41c5-8bbd-d2736bccd381.mp3,,admin,False,False,british,,old,male,characters_animation,,confident
AgvghPGyggWu1C0EeV2O,Liam - raspy,https://storage.googleapis.com/eleven-public-prod/fKBcFMzBG1W9A87JIIUJPu7ZwY83/voices/5WgoIQd4ckw5krv3mhNL/70afd29d-6ac3-4518-a72b-d475b843fa0b.mp3,,admin,False,False,american,,young,male,entertainment_tv,,husky
B0gB9GG6iELYO5JxhdaB,Jacob - Teen and Popular,https://storage.googleapis.com/eleven-public-prod/qMutuNosiMU4vLCjJXu0d78RZrZ2/voices/WP6ssVKPm5cVEzE3wJC7/aa038375-6754-4dad-9a61-908296a76717.mp3,,admin,False,False,american,,young,male,conversational,,casual
BB2FL4EYm9I3BireNbqr,Thomas,https://storage.googleapis.com/eleven-public-prod/lVRemo0LAiUrFtucfukRl6sNjLA2/voices/V9zxc0i044CqSqH9P3ra/49a47681-dc3a-45e6-9972-9017585fc7dc.mp3,,admin,False,False,british,,middle_aged,male,entertainment_tv,,calm
BFUk567oZITYKwOqegEq,Riley - loud and intense,https://storage.googleapis.com/eleven-public-prod/UwDtqCF44YaL77wxb8DVQlHT5Gp1/voices/60G0VdAP3WBQQbE6tSkT/ecc00def-2543-4b50-b93d-5d4b6c7dca33.mp3,,admin,False,False,american,,middle_aged,male,conversational,,intense
BFVSDxxvp91yBOFgB8C0,Aspexia,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/T7plPRDWMnVk7I62vsHN/bf27c933-d8ff-4a03-934e-4249b3f9d979.mp3,,admin,False,False,american,,old,female,narrative_story,,meditative
BJ95eK9rMhtxGTLeC5l0,"Urgathoa - Crisp, Dignified, & Haunting",https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/3ccpjJKEZpMFMIcjKGzr/72bc9181-457c-40e4-9f3c-a7d2470be628.mp3,,admin,False,False,british,,old,female,,,serious
BL7YSL1bAkmW8U0JnU8o,Jen - Soothing Gentle Thoughtful Melancholy ,https://storage.googleapis.com/eleven-public-prod/custom/voices/BL7YSL1bAkmW8U0JnU8o/d9fAgqOb2F3FsL6W3Lhb.mp3,,admin,False,False,american,,middle_aged,female,narrative_story,en,calm
BNgbHR0DNeZixGQVzloa,David - British Storyteller,https://storage.googleapis.com/eleven-public-prod/custom/voices/BNgbHR0DNeZixGQVzloa/40VSLvxrLAkmQgyrEA4t.mp3,,admin,False,False,british,,old,male,narrative_story,en,deep
BQSCCW9zbbkYJzIZrijG,"Mayor of Senara - Authoritative, Experienced, Paternal",https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/tLxKjKcVsUF2fhH5aCxX/bd0cd0db-4d99-4099-b287-d1ce2e83b3f7.mp3,,admin,False,False,american,,old,male,narrative_story,,professional
BUoYV3YNZv5ZoPIna4LY,Marta - Officious,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/NgXWLvu81XjQ1554TYSI/c753935c-9e25-4a14-aa2a-a68acf12a2a3.mp3,,admin,False,False,american,,old,female,,,serious
BfDbhCUVGzNgO4WXDRdy,Donny - Real New Yorker,https://storage.googleapis.com/eleven-public-prod/database/user/7TZMC029pNYoXjRDNrnhpVjeiLq1/voices/BfDbhCUVGzNgO4WXDRdy/oKD21GH6eGAAh3A4ZS91.mp3,,admin,False,False,new york,,middle_aged,male,entertainment_tv,en,confident
BpqrIPzgF5sFtklIhJ8g,Daryl,https://storage.googleapis.com/eleven-public-prod/ioR3rLfCPrVJZzjTY8Y1PtkLvLk1/voices/UYIZktGPTicmE1J5oG3K/435fd546-2b15-409e-9dc3-31b1e29d9d45.mp3,,admin,False,False,american,,old,male,entertainment_tv,,deep
BvZBJROETmG9wGXEdSqX,Brandon - Casual Young American Male,https://storage.googleapis.com/eleven-public-prod/custom/voices/BvZBJROETmG9wGXEdSqX/4OHLWd5xHzACZFNPKckR.mp3,,admin,False,False,american,,young,male,informative_educational,en,casual
C0dcU9bjLrk7vZXupIij,Mamaie,https://storage.googleapis.com/eleven-public-prod/dxfIEGFlD3gkffyZ293MKahG49y1/voices/XAgoCDXnUkcbMCT12gAd/aefc8890-6f90-4402-9ed9-355d26869b73.mp3,,admin,False,False,,,old,female,,romanian,wise
C3aqNd0FybcvBjcvaGO9,Vieux,https://storage.googleapis.com/eleven-public-prod/NDq0mqvvUucfgjKgcbp0ffaGrYC3/voices/hN17nLP9uVPw4SpN33D1/3729fcaf-6e79-4c57-9272-21c39c914001.mp3,,admin,False,False,american,,old,male,characters_animation,,anxious
C4NUXrc9H0tI99fy7d59,Nefreti Clepati,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/0pEZm4Ek0U5nghhwauyv/935336eb-d523-454e-854e-5fa70a9bd424.mp3,,admin,False,False,african,,old,female,,,wise
CCNOIRdu1LcjCpZC0xG0,Rafael - Deep AND clear Voice,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/V9yd7u6pgrdk1eUUxB0a/ad545b28-73a4-4252-b623-bc8f17729af5.mp3,,admin,False,False,american,,old,male,narrative_story,,mature
CD8K3AMGYCNPtdLAXDNb,lizzy - refined victorian,https://storage.googleapis.com/eleven-public-prod/WRsTli8VFnhT3D38XdcWm8SzCW23/voices/sFsWdUOcIWXwHiRLXR5c/9ff31955-0b0d-414a-a6a3-514203111a4e.mp3,,admin,False,False,british,,old,female,conversational,,casual
CSLdrbACzvkqj80B7bhr,Anthony6,https://storage.googleapis.com/eleven-public-prod/858BcLYdAWNfIqgOjPyRfa28DDo2/voices/CSLdrbACzvkqj80B7bhr/3d448d66-4acc-415c-8dc5-36e2fcc3c03e.mp3,,admin,False,False,australian,,old,male,entertainment_tv,en,confident
CVRACyqNcQefTlxMj9bt,Lamar Lincoln- Black Male,https://storage.googleapis.com/eleven-public-prod/ySnAUBxdaWcloarK8ITkTdk7w1R2/voices/CVRACyqNcQefTlxMj9bt/4b185159-126f-40f7-a251-914bd0314b74.mp3,,admin,False,False,american,,young,male,conversational,en,raspy
CnV6BQOHeZCIv4McSXDH,Illya - Soft and neutral,https://storage.googleapis.com/eleven-public-prod/custom/voices/CnV6BQOHeZCIv4McSXDH/chh5z4OnwLCcL1L9eWuA.mp3,,admin,False,False,american,,young,female,characters_animation,en,soft
Cw5bmVqjUAGtfm7gmJi3,Parki - expressive and loud elder,https://storage.googleapis.com/eleven-public-prod/EjqRMuZ2nrZL47hTwNm1fCCtcgi2/voices/dzFfVyv1cdXiPxssIce1/00b843d1-621e-4294-b494-cf0a2e406d7a.mp3,,admin,False,False,african,,old,male,conversational,,upbeat
D0Eaype17rHHyUsJK8xy,Molero,https://storage.googleapis.com/eleven-public-prod/Rn9qBrAUApXaTI32LPiCiVvTzUN2/voices/uIoHGOWYuIIrThXQj6gQ/b08f58ec-9e98-489a-ab28-50782c2696df.mp3,,admin,False,False,american,,old,female,,,
D5qgTZraSXMMs5GxYr05,Susan,https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/8Qv9gDuH46pwJr2h4S4Y/2f72c490-316f-42e3-a368-4642d46afc3d.mp3,,admin,False,False,indian,,old,female,conversational,,modulated
DFZ3ZMjYHWJGQUP8ttkz,Ken - scary story,https://storage.googleapis.com/eleven-public-prod/A0yaYn85f7cvEibnNRVLUVVDiup2/voices/pWW0vWzsZORp2d05WbGr/883d579a-0bd2-4b3c-a3c5-6c0e76b9333b.mp3,,admin,False,False,american,,old,male,narrative_story,,intense
DHgIcyKM5FpwOWnxhpB5,Bill Jones,https://storage.googleapis.com/eleven-public-prod/KZBtXcwUv3R5FIcdOFH5K7gAwOr1/voices/rQwAJpWZoj6I1HTYp9nC/051f9892-04e4-438d-a435-de326a80d5d9.mp3,,admin,False,False,american,,middle_aged,male,advertisement,,confident
DQrSPzKnPIRpSgTlMjtV,Cali - American Female voice for Promos,https://storage.googleapis.com/eleven-public-prod/ZzIzVo9ATCeBEsjfTWa17GTKTtn1/voices/u0ZNXEifsn2GUTtd3Vu8/1d573716-d80a-4b97-9db8-dd9f5aba35c9.mp3,,admin,False,False,american,,young,female,advertisement,,pleasant
DTia9JbzKi9iwfodAMw9,Adriano - narrador 37,https://storage.googleapis.com/eleven-public-prod/Fpb4krdQfwciT3Xy4YNHCgEYGA03/voices/auc9NQLwNbOdDtBq0N2K/375679e3-2c1a-4819-913a-0f0cd4b4e867.mp3,,admin,False,False,american,,old,male,narrative_story,,formal
DfKWGqD5B3xzMm3yXNVt,Lynn,https://storage.googleapis.com/eleven-public-prod/cGhad9QqQAS9oWlc2pxSPL9gtH52/voices/5jyjlBXtRWSjAqyPdx77/c2ba0de7-08e2-4cf4-adb7-b8a5273ac468.mp3,,admin,False,False,american,,young,female,social_media,,upbeat
DqBNCFyusbEY6NrQPZmU,Joe_02,https://storage.googleapis.com/eleven-public-prod/TcyjILlHHSN3rV8VxQY77bz2Z733/voices/S4FdMgVAQSHU55Kl1jgp/86c37542-d9a4-45d7-b2f2-43608785cf6a.mp3,,admin,False,False,american,,middle_aged,male,characters_animation,,deep
DwI0NZuZgKu8SNwnpa1x,Russo - Dramatic Australian TV,https://storage.googleapis.com/eleven-public-prod/custom/voices/DwI0NZuZgKu8SNwnpa1x/izZcn07bJlaHD8HCWvmF.mp3,,admin,False,False,australian,,middle_aged,male,entertainment_tv,en,serious
DywhZ0tKZHpCadiT7QfN,Carl - Big Voice,https://storage.googleapis.com/eleven-public-prod/ZNTWuC7IYQQWqzzeKbpLS0FeplI3/voices/ujQHYmRqdrO1xbZlxbbq/a8357e1f-b7bd-4d32-96ff-ab8c8971af17.mp3,,admin,False,False,american,,old,male,narrative_story,,modulated
ENubmyyga6vXxGvbClcj,Aphrodite - pleasant and softspoken,https://storage.googleapis.com/eleven-public-prod/TGwM86H7VUV1Ih5PGMZswTkL5Qd2/voices/bZkifB8UZDN5bvyYpnsD/78b8f11b-3e43-400b-abff-d9e45f964423.mp3,,admin,False,False,american,,young,female,conversational,,pleasant
ERXabO7VA1hkAs2iwp4O,Adem Vessell,https://storage.googleapis.com/eleven-public-prod/custom/voices/ERXabO7VA1hkAs2iwp4O/WarwHoIXFyCQipEZDAQi.mp3,,admin,False,False,american,,middle_aged,male,social_media,en,casual
ETg2iwyR1FFXuWU5xT3B,Martin,https://storage.googleapis.com/eleven-public-prod/ixwJeWz5EifrpQ8uno1I9TYJQv53/voices/QYZ8fWpQgWbyWocGrJrJ/03587c2d-b45e-426c-92f7-d20593f5b3d1.mp3,,admin,False,False,american,,old,male,social_media,,calm
